Bank,ApprovalDate,ApprovalFY,Term,NoEmp,NewExist,CreateJob,RetainedJob,FranchiseCode,UrbanRural,RevLineCr,LowDoc,DisbursementDate,DisbursementGross,BalanceGross,GrAppv,SBA_Appv
81.0,1248710400.0,1230739200.0,35.0,3.0,1.0,1.0,3.0,0.0,2.0,0.0,0.0,1251129600.0,35000.0,0.0,35000.0,35000.0
82.0,828892800.0,820425600.0,240.0,19.0,1.0,10.0,9.0,1.0,0.0,0.0,0.0,861120000.0,315000.0,0.0,315000.0,315000.0
11.0,1147276800.0,1136044800.0,60.0,4.0,1.0,1.0,5.0,1.0,2.0,1.0,0.0,1154275200.0,35244.0,0.0,20000.0,10000.0
7.0,1160409600.0,1167580800.0,66.0,2.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,1164816000.0,50000.0,0.0,50000.0,25000.0
67.0,1250611200.0,1230739200.0,113.0,6.0,1.0,0.0,6.0,0.0,1.0,0.0,0.0,1251648000.0,12500.0,0.0,12500.0,11250.0
65.0,784310400.0,788889600.0,60.0,10.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,791481600.0,40000.0,0.0,40000.0,36000.0
83.0,1245945600.0,1230739200.0,84.0,10.0,1.0,0.0,10.0,0.0,1.0,1.0,0.0,1248969600.0,45576.0,0.0,35000.0,17500.0
27.0,1006876800.0,1009814400.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1012406400.0,254150.0,0.0,20000.0,10000.0
20.0,1343059200.0,1325347200.0,48.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,1343750400.0,150000.0,0.0,150000.0,127500.0
2.0,1135094400.0,1136044800.0,39.0,5.0,2.0,2.0,7.0,0.0,1.0,0.0,0.0,1138636800.0,36400.0,0.0,27000.0,13500.0
84.0,1207152000.0,1199116800.0,107.0,5.0,2.0,0.0,5.0,0.0,1.0,0.0,0.0,1209484800.0,100000.0,0.0,100000.0,85000.0
85.0,929462400.0,915120000.0,84.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,936028800.0,19000.0,0.0,19000.0,15200.0
30.0,1186588800.0,1167580800.0,64.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,1188489600.0,25000.0,0.0,25000.0,21250.0
7.0,1128355200.0,1136044800.0,13.0,5.0,1.0,2.0,5.0,0.0,1.0,1.0,0.0,1133280000.0,179349.0,0.0,25000.0,12500.0
11.0,795888000.0,788889600.0,60.0,7.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,799171200.0,75000.0,0.0,75000.0,67500.0
2.0,1109606400.0,1104508800.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,1112198400.0,50000.0,0.0,50000.0,25000.0
86.0,665251200.0,662659200.0,120.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,672940800.0,55000.0,0.0,55000.0,49500.0
2.0,1129737600.0,1136044800.0,84.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1130688000.0,63262.0,0.0,41300.0,20650.0
47.0,1188835200.0,1167580800.0,46.0,5.0,1.0,0.0,5.0,0.0,1.0,1.0,0.0,1191081600.0,94592.0,0.0,35000.0,17500.0
31.0,869673600.0,852048000.0,12.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,875548800.0,77341.0,0.0,500000.0,450000.0
87.0,824745600.0,820425600.0,84.0,9.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,862329600.0,100000.0,0.0,100000.0,80000.0
18.0,1147881600.0,1136044800.0,13.0,3.0,1.0,0.0,3.0,0.0,1.0,0.0,0.0,1149004800.0,40600.0,0.0,40600.0,20300.0
54.0,1248019200.0,1230739200.0,78.0,3.0,1.0,2.0,3.0,0.0,1.0,0.0,0.0,1249488000.0,12500.0,0.0,12500.0,12500.0
2.0,1132588800.0,1136044800.0,60.0,30.0,1.0,0.0,30.0,0.0,1.0,0.0,0.0,1133280000.0,34000.0,0.0,34000.0,17000.0
2.0,1150128000.0,1136044800.0,84.0,2.0,1.0,2.0,4.0,0.0,2.0,1.0,0.0,1151596800.0,10000.0,0.0,10000.0,5000.0
88.0,1307030400.0,1293811200.0,23.0,1.0,1.0,4.0,5.0,0.0,1.0,0.0,0.0,1307030400.0,76300.0,0.0,76300.0,38150.0
45.0,1152115200.0,1136044800.0,102.0,1.0,2.0,6.0,1.0,0.0,1.0,0.0,0.0,1172592000.0,317900.0,0.0,317900.0,238425.0
18.0,1162915200.0,1167580800.0,84.0,3.0,1.0,0.0,3.0,0.0,1.0,0.0,0.0,1164816000.0,25300.0,0.0,25300.0,12650.0
3.0,839347200.0,820425600.0,120.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,844012800.0,80000.0,0.0,80000.0,64000.0
44.0,1086710400.0,1072886400.0,12.0,6.0,1.0,0.0,6.0,1.0,1.0,1.0,0.0,1091203200.0,25000.0,0.0,25000.0,12500.0
2.0,1185379200.0,1167580800.0,74.0,10.0,1.0,0.0,10.0,0.0,1.0,1.0,0.0,1188489600.0,35000.0,0.0,35000.0,17500.0
2.0,986486400.0,978278400.0,24.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,991238400.0,45758.0,0.0,15100.0,7550.0
27.0,774806400.0,757353600.0,120.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,838742400.0,77000.0,0.0,77000.0,69300.0
89.0,811699200.0,788889600.0,180.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,815068800.0,210000.0,0.0,210000.0,157500.0
2.0,1109260800.0,1104508800.0,41.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1112198400.0,38000.0,0.0,31000.0,15500.0
90.0,978624000.0,978278400.0,84.0,4.0,2.0,0.0,0.0,78760.0,1.0,0.0,0.0,980870400.0,100000.0,0.0,100000.0,85000.0
91.0,892569600.0,883584000.0,84.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,899136000.0,175000.0,0.0,175000.0,131250.0
27.0,1143648000.0,1136044800.0,60.0,3.0,1.0,0.0,3.0,0.0,1.0,0.0,0.0,1146326400.0,15000.0,0.0,15000.0,7500.0
11.0,682012800.0,662659200.0,6.0,16.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,688838400.0,75000.0,0.0,75000.0,67500.0
92.0,1093363200.0,1072886400.0,120.0,31.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1099152000.0,350000.0,0.0,350000.0,262500.0
7.0,1185984000.0,1167580800.0,73.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1191081600.0,50000.0,0.0,50000.0,25000.0
93.0,1128614400.0,1136044800.0,36.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,0.0,1133280000.0,184809.0,0.0,150000.0,75000.0
11.0,652896000.0,631123200.0,120.0,69.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,657302400.0,860000.0,0.0,860000.0,731000.0
11.0,1029168000.0,1009814400.0,100.0,11.0,1.0,0.0,0.0,10494.0,1.0,0.0,0.0,1033315200.0,303000.0,0.0,303000.0,227250.0
94.0,1337702400.0,1325347200.0,36.0,15.0,1.0,18.0,0.0,0.0,1.0,1.0,0.0,1349020800.0,54237.0,0.0,50000.0,25000.0
27.0,1119542400.0,1104508800.0,21.0,4.0,1.0,0.0,4.0,0.0,1.0,0.0,0.0,1122739200.0,70000.0,0.0,70000.0,35000.0
7.0,1113235200.0,1104508800.0,84.0,3.0,1.0,1.0,3.0,1.0,2.0,0.0,0.0,1117468800.0,20000.0,0.0,20000.0,10000.0
95.0,929548800.0,915120000.0,114.0,4.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,936028800.0,220000.0,0.0,220000.0,165000.0
48.0,1216742400.0,1199116800.0,64.0,1.0,2.0,0.0,1.0,0.0,2.0,1.0,0.0,1248969600.0,25000.0,0.0,25000.0,12500.0
2.0,1080144000.0,1072886400.0,27.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1083254400.0,50000.0,0.0,50000.0,25000.0
21.0,1201017600.0,1199116800.0,84.0,2.0,1.0,0.0,2.0,1.0,1.0,1.0,0.0,1235750400.0,10000.0,0.0,10000.0,5000.0
64.0,802540800.0,788889600.0,120.0,7.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,807120000.0,100000.0,0.0,100000.0,73000.0
27.0,1173110400.0,1167580800.0,41.0,1.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,1177862400.0,17750.0,0.0,7500.0,3750.0
59.0,784396800.0,788889600.0,60.0,4.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,791481600.0,10000.0,0.0,10000.0,9000.0
11.0,1226505600.0,1230739200.0,12.0,41.0,1.0,0.0,41.0,1.0,2.0,1.0,0.0,1241020800.0,500000.0,0.0,500000.0,450000.0
96.0,843494400.0,820425600.0,240.0,22.0,2.0,22.0,0.0,1.0,0.0,0.0,0.0,865958400.0,272000.0,0.0,272000.0,272000.0
6.0,1346947200.0,1325347200.0,84.0,4.0,1.0,1.0,5.0,0.0,1.0,1.0,0.0,1346947200.0,73617.0,0.0,50000.0,25000.0
97.0,879436800.0,883584000.0,240.0,16.0,1.0,16.0,0.0,1.0,0.0,0.0,0.0,913737600.0,531000.0,0.0,531000.0,531000.0
27.0,1151337600.0,1136044800.0,41.0,4.0,1.0,0.0,4.0,0.0,1.0,1.0,0.0,1154275200.0,122367.0,0.0,50000.0,25000.0
30.0,1174579200.0,1167580800.0,84.0,1.0,1.0,2.0,2.0,0.0,1.0,0.0,0.0,1175270400.0,10000.0,0.0,10000.0,8500.0
33.0,1057161600.0,1041350400.0,84.0,6.0,1.0,3.0,6.0,1.0,1.0,1.0,0.0,1059580800.0,195979.0,0.0,90000.0,45000.0
98.0,388771200.0,378664200.0,300.0,40.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,397238400.0,189000.0,0.0,189000.0,189000.0
18.0,762537600.0,757353600.0,48.0,6.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,767635200.0,75000.0,0.0,75000.0,67500.0
18.0,833212800.0,820425600.0,91.0,7.0,1.0,0.0,0.0,78760.0,0.0,0.0,1.0,851961600.0,90000.0,0.0,90000.0,72000.0
57.0,1035907200.0,1041350400.0,120.0,4.0,1.0,0.0,0.0,52875.0,1.0,0.0,0.0,1056902400.0,304000.0,0.0,304000.0,228000.0
26.0,782582400.0,788889600.0,60.0,6.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,783532800.0,25000.0,0.0,25000.0,22500.0
2.0,954172800.0,946656000.0,48.0,10.0,1.0,8.0,18.0,1.0,1.0,1.0,0.0,959702400.0,162808.0,0.0,70000.0,35000.0
39.0,1176739200.0,1167580800.0,10.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,1180540800.0,75000.0,0.0,50000.0,25000.0
99.0,1160064000.0,1167580800.0,19.0,30.0,1.0,0.0,30.0,0.0,2.0,0.0,0.0,1164816000.0,50000.0,0.0,50000.0,25000.0
2.0,1192982400.0,1199116800.0,48.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1201708800.0,50000.0,0.0,35000.0,17500.0
100.0,957283200.0,946656000.0,60.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,959702400.0,30000.0,0.0,30000.0,22500.0
1.0,1186416000.0,1167580800.0,56.0,5.0,2.0,1.0,4.0,0.0,2.0,1.0,0.0,1188489600.0,110000.0,0.0,50000.0,25000.0
27.0,1038240000.0,1041350400.0,84.0,8.0,1.0,3.0,11.0,1.0,1.0,1.0,0.0,1049040000.0,177140.0,0.0,100000.0,50000.0
2.0,1188230400.0,1167580800.0,28.0,2.0,1.0,0.0,2.0,0.0,1.0,1.0,0.0,1188489600.0,133188.0,0.0,75000.0,37500.0
30.0,1173628800.0,1167580800.0,73.0,7.0,1.0,2.0,7.0,0.0,1.0,0.0,0.0,1175270400.0,20000.0,0.0,20000.0,17000.0
101.0,903628800.0,883584000.0,34.0,5.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,915033600.0,200000.0,0.0,200000.0,150000.0
102.0,1022601600.0,1009814400.0,99.0,6.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,1035993600.0,455000.0,0.0,455000.0,341250.0
103.0,850838400.0,852048000.0,300.0,15.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,854640000.0,295000.0,0.0,295000.0,221250.0
104.0,1122480000.0,1104508800.0,84.0,3.0,1.0,0.0,3.0,1.0,1.0,1.0,0.0,1122739200.0,80000.0,0.0,50000.0,25000.0
19.0,1119196800.0,1104508800.0,6.0,5.0,1.0,0.0,5.0,1.0,1.0,0.0,0.0,1120060800.0,25000.0,0.0,25000.0,21250.0
105.0,1194969600.0,1199116800.0,84.0,35.0,1.0,0.0,35.0,1.0,1.0,1.0,0.0,1204214400.0,210356.0,0.0,100000.0,50000.0
44.0,1179763200.0,1167580800.0,40.0,4.0,1.0,1.0,5.0,0.0,2.0,0.0,0.0,1183132800.0,30500.0,0.0,17000.0,8500.0
39.0,1181577600.0,1167580800.0,5.0,4.0,1.0,0.0,4.0,1.0,1.0,1.0,0.0,1185811200.0,128396.0,0.0,90000.0,45000.0
18.0,1172764800.0,1167580800.0,10.0,5.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1175270400.0,63119.0,0.0,25000.0,12500.0
1.0,1154275200.0,1136044800.0,35.0,50.0,1.0,0.0,50.0,0.0,1.0,1.0,0.0,1156953600.0,65600.0,0.0,50000.0,25000.0
11.0,543513600.0,536428800.0,271.0,33.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,557337600.0,530000.0,0.0,530000.0,450500.0
19.0,1129651200.0,1136044800.0,5.0,1.0,2.0,0.0,1.0,0.0,2.0,0.0,0.0,1130688000.0,25000.0,0.0,25000.0,21250.0
11.0,479923200.0,473356800.0,115.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,489945600.0,75000.0,0.0,75000.0,67500.0
106.0,775065600.0,757353600.0,240.0,10.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,791481600.0,130000.0,0.0,130000.0,117000.0
18.0,1159372800.0,1136044800.0,28.0,2.0,2.0,0.0,2.0,0.0,2.0,1.0,0.0,1162224000.0,202700.0,0.0,50000.0,25000.0
107.0,1078070400.0,1072886400.0,84.0,19.0,1.0,8.0,19.0,1.0,2.0,1.0,0.0,1083254400.0,191423.0,0.0,150000.0,75000.0
11.0,1190736000.0,1167580800.0,19.0,4.0,1.0,1.0,5.0,0.0,1.0,1.0,0.0,1193760000.0,57262.0,0.0,25000.0,12500.0
19.0,1188403200.0,1167580800.0,52.0,5.0,1.0,10.0,5.0,0.0,2.0,0.0,0.0,1191081600.0,40000.0,0.0,40000.0,20000.0
108.0,414086400.0,410198400.0,120.0,44.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,419011200.0,499610.0,0.0,500000.0,450000.0
2.0,1205164800.0,1199116800.0,12.0,11.0,1.0,0.0,11.0,0.0,1.0,1.0,0.0,1206892800.0,45200.0,0.0,20000.0,10000.0
44.0,440265600.0,441734400.0,84.0,28.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,442425600.0,270000.0,0.0,270000.0,243000.0
6.0,1175184000.0,1167580800.0,17.0,3.0,2.0,10.0,13.0,0.0,1.0,0.0,0.0,1175270400.0,13000.0,0.0,13000.0,6500.0
18.0,1149782400.0,1136044800.0,5.0,3.0,1.0,2.0,3.0,0.0,1.0,1.0,0.0,1154275200.0,128765.0,0.0,30000.0,15000.0
2.0,1096992000.0,1104508800.0,84.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,1193760000.0,10000.0,0.0,10000.0,5000.0
5.0,1064419200.0,1041350400.0,240.0,16.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,1064851200.0,970000.0,0.0,970000.0,727500.0
31.0,766857600.0,757353600.0,84.0,24.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,775584000.0,113000.0,0.0,113000.0,96050.0
2.0,717609600.0,694195200.0,36.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,728409600.0,50000.0,0.0,50000.0,45000.0
2.0,1110124800.0,1104508800.0,84.0,5.0,1.0,3.0,5.0,1.0,1.0,1.0,0.0,1112198400.0,14500.0,0.0,10000.0,5000.0
11.0,1158163200.0,1136044800.0,42.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1162224000.0,68639.0,0.0,35000.0,17500.0
27.0,1174838400.0,1167580800.0,53.0,4.0,1.0,1.0,5.0,0.0,1.0,1.0,0.0,1177862400.0,45500.0,0.0,44000.0,22000.0
31.0,727027200.0,725817600.0,120.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,736099200.0,50000.0,0.0,50000.0,42500.0
5.0,610041600.0,599587200.0,99.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,617817600.0,100000.0,0.0,100000.0,90000.0
109.0,489081600.0,473356800.0,120.0,25.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,490377600.0,183000.0,0.0,183000.0,164700.0
110.0,800726400.0,788889600.0,240.0,36.0,1.0,10.0,0.0,1.0,0.0,0.0,0.0,832089600.0,161000.0,0.0,161000.0,161000.0
2.0,1114704000.0,1104508800.0,13.0,3.0,1.0,0.0,3.0,1.0,1.0,0.0,0.0,1117468800.0,40050.0,0.0,25000.0,12500.0
6.0,1267545600.0,1262275200.0,48.0,4.0,1.0,1.0,5.0,0.0,1.0,0.0,0.0,1267545600.0,29000.0,0.0,29000.0,14500.0
70.0,919353600.0,915120000.0,240.0,20.0,1.0,24.0,20.0,1.0,0.0,0.0,0.0,958492800.0,1000000.0,0.0,1000000.0,1000000.0
111.0,1053446400.0,1041350400.0,240.0,14.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1056902400.0,1432250.0,0.0,1432250.0,999711.0
11.0,784742400.0,788889600.0,84.0,11.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,791481600.0,35000.0,0.0,35000.0,31500.0
2.0,1123689600.0,1104508800.0,33.0,3.0,1.0,5.0,3.0,0.0,1.0,0.0,0.0,1125417600.0,50000.0,0.0,50000.0,25000.0
39.0,840038400.0,820425600.0,8.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,850060800.0,50000.0,0.0,50000.0,40000.0
112.0,682704000.0,662659200.0,131.0,25.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,696787200.0,400000.0,0.0,400000.0,320000.0
59.0,654278400.0,631123200.0,84.0,42.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,696787200.0,171000.0,0.0,171000.0,136800.0
113.0,1335456000.0,1325347200.0,24.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1335801600.0,5300.0,0.0,5300.0,2650.0
114.0,535046400.0,536428800.0,240.0,1.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,576864000.0,69000.0,0.0,69000.0,69000.0
39.0,1165248000.0,1167580800.0,84.0,14.0,2.0,2.0,16.0,17998.0,1.0,1.0,0.0,1170172800.0,138832.0,0.0,25000.0,12500.0
115.0,676828800.0,662659200.0,95.0,25.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,680889600.0,250000.0,0.0,250000.0,200000.0
2.0,1047398400.0,1041350400.0,60.0,5.0,2.0,1.0,5.0,1.0,1.0,0.0,0.0,1051632000.0,9986.0,0.0,10000.0,5000.0
2.0,1188489600.0,1167580800.0,62.0,3.0,1.0,0.0,3.0,0.0,1.0,0.0,0.0,1191081600.0,50000.0,0.0,50000.0,25000.0
116.0,805564800.0,788889600.0,51.0,4.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,807120000.0,105000.0,0.0,105000.0,94500.0
117.0,992275200.0,978278400.0,240.0,6.0,1.0,6.0,0.0,1.0,1.0,0.0,0.0,1008086400.0,336000.0,0.0,336000.0,336000.0
18.0,1166544000.0,1167580800.0,84.0,4.0,1.0,1.0,5.0,0.0,1.0,0.0,0.0,1167494400.0,25300.0,0.0,25300.0,12650.0
2.0,1039104000.0,1041350400.0,84.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,1046361600.0,50000.0,0.0,50000.0,25000.0
118.0,693504000.0,694195200.0,240.0,40.0,1.0,19.0,40.0,1.0,0.0,0.0,0.0,703267200.0,676000.0,0.0,676000.0,676000.0
119.0,770486400.0,757353600.0,133.0,25.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,775584000.0,315000.0,0.0,315000.0,236250.0
30.0,1173024000.0,1167580800.0,41.0,2.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,1177862400.0,10000.0,0.0,10000.0,8500.0
7.0,1180540800.0,1167580800.0,52.0,12.0,1.0,4.0,12.0,0.0,1.0,0.0,0.0,1183132800.0,100000.0,0.0,100000.0,50000.0
18.0,1183305600.0,1167580800.0,27.0,12.0,1.0,15.0,12.0,1.0,1.0,1.0,0.0,1191081600.0,75297.0,0.0,23000.0,11500.0
120.0,452448000.0,441734400.0,100.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,468086400.0,360000.0,0.0,360000.0,172800.0
44.0,1095004800.0,1072886400.0,7.0,2.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,1099152000.0,88856.0,0.0,50000.0,25000.0
27.0,1056384000.0,1041350400.0,10.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,1096473600.0,79996.0,0.0,50000.0,25000.0
2.0,1132848000.0,1136044800.0,19.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1135958400.0,35006.0,0.0,10000.0,5000.0
6.0,1159372800.0,1136044800.0,60.0,50.0,1.0,50.0,100.0,0.0,1.0,1.0,0.0,1159545600.0,113402.0,0.0,41000.0,20500.0
11.0,1159459200.0,1136044800.0,84.0,2.0,1.0,1.0,3.0,1.0,2.0,1.0,0.0,1196352000.0,60628.0,0.0,60000.0,30000.0
27.0,1099238400.0,1104508800.0,74.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,0.0,1107100800.0,10000.0,0.0,5000.0,2500.0
2.0,1163692800.0,1167580800.0,84.0,3.0,2.0,0.0,3.0,0.0,1.0,1.0,0.0,1167494400.0,5000.0,0.0,5000.0,2500.0
121.0,1128528000.0,1136044800.0,22.0,8.0,1.0,0.0,8.0,1.0,1.0,1.0,0.0,1130688000.0,25000.0,0.0,25000.0,12500.0
122.0,612979200.0,599587200.0,60.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,617817600.0,105000.0,0.0,105000.0,94500.0
18.0,780076800.0,757353600.0,80.0,7.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,783532800.0,170000.0,0.0,170000.0,144500.0
2.0,1154620800.0,1136044800.0,84.0,3.0,1.0,0.0,3.0,0.0,1.0,1.0,0.0,1251648000.0,35000.0,0.0,35000.0,17500.0
123.0,506880000.0,504892800.0,50.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,511459200.0,52000.0,0.0,52000.0,46800.0
2.0,1095609600.0,1072886400.0,36.0,2.0,2.0,0.0,0.0,71685.0,1.0,0.0,0.0,1096473600.0,19500.0,0.0,19500.0,9750.0
6.0,1132156800.0,1136044800.0,84.0,5.0,1.0,1.0,6.0,0.0,1.0,1.0,0.0,1135958400.0,178419.0,0.0,50000.0,25000.0
27.0,1048608000.0,1041350400.0,84.0,3.0,1.0,0.0,3.0,1.0,1.0,1.0,0.0,1051632000.0,89900.0,0.0,30000.0,15000.0
44.0,1164729600.0,1167580800.0,82.0,5.0,2.0,1.0,5.0,0.0,1.0,1.0,0.0,1167494400.0,21655.0,0.0,10000.0,5000.0
11.0,1142438400.0,1136044800.0,42.0,30.0,1.0,10.0,10.0,1.0,1.0,1.0,0.0,1143734400.0,1633591.0,0.0,300000.0,150000.0
0.0,1134057600.0,1136044800.0,120.0,2.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,1138636800.0,100000.0,0.0,100000.0,50000.0
18.0,734630400.0,725817600.0,144.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,744048000.0,110000.0,0.0,110000.0,99000.0
27.0,1129737600.0,1136044800.0,84.0,5.0,1.0,0.0,5.0,0.0,1.0,0.0,0.0,1135958400.0,20000.0,0.0,20000.0,10000.0
6.0,1167062400.0,1167580800.0,10.0,2.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,1167494400.0,25000.0,0.0,25000.0,21250.0
2.0,1039363200.0,1041350400.0,36.0,7.0,1.0,3.0,7.0,1.0,1.0,1.0,0.0,1041264000.0,50000.0,0.0,50000.0,25000.0
27.0,842889600.0,820425600.0,84.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,846691200.0,24000.0,0.0,24000.0,19200.0
7.0,1095955200.0,1072886400.0,84.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1101744000.0,25000.0,0.0,25000.0,12500.0
30.0,1230480000.0,1230739200.0,41.0,2.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,1230652800.0,20000.0,0.0,20000.0,17000.0
109.0,408643200.0,410198400.0,168.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,411580800.0,281000.0,0.0,281000.0,252900.0
124.0,1052409600.0,1041350400.0,84.0,1.0,1.0,5.0,1.0,1.0,2.0,1.0,0.0,1059580800.0,75000.0,0.0,75000.0,37500.0
7.0,1187798400.0,1167580800.0,61.0,6.0,1.0,0.0,6.0,0.0,1.0,0.0,0.0,1191081600.0,75000.0,0.0,75000.0,37500.0
90.0,1253635200.0,1230739200.0,84.0,19.0,1.0,3.0,17.0,0.0,1.0,0.0,0.0,1259596800.0,80000.0,0.0,140000.0,126000.0
125.0,1022774400.0,1009814400.0,300.0,9.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1028044800.0,524000.0,0.0,524000.0,393000.0
126.0,1183305600.0,1167580800.0,73.0,1.0,2.0,1.0,1.0,0.0,2.0,0.0,0.0,1185811200.0,25000.0,0.0,25000.0,21250.0
2.0,987523200.0,978278400.0,48.0,2.0,1.0,0.0,2.0,1.0,1.0,1.0,0.0,993830400.0,189313.0,0.0,100000.0,50000.0
6.0,701366400.0,694195200.0,12.0,32.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,704563200.0,368000.0,0.0,400000.0,340000.0
11.0,1182960000.0,1167580800.0,21.0,0.0,2.0,5.0,5.0,0.0,1.0,1.0,0.0,1193760000.0,88359.0,0.0,30000.0,15000.0
2.0,999619200.0,978278400.0,11.0,3.0,1.0,1.0,4.0,1.0,1.0,1.0,0.0,1001779200.0,155686.0,0.0,100000.0,50000.0
2.0,1154620800.0,1136044800.0,40.0,3.0,1.0,0.0,3.0,0.0,1.0,1.0,0.0,1159545600.0,60000.0,0.0,30000.0,15000.0
1.0,1095868800.0,1072886400.0,60.0,5.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1107100800.0,20000.0,0.0,20000.0,10000.0
30.0,1213113600.0,1199116800.0,35.0,1.0,2.0,4.0,1.0,0.0,1.0,0.0,0.0,1214755200.0,35000.0,0.0,35000.0,17500.0
6.0,1171382400.0,1167580800.0,84.0,1.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,1177862400.0,173789.0,0.0,50000.0,25000.0
2.0,1115568000.0,1104508800.0,12.0,3.0,2.0,1.0,3.0,1.0,1.0,1.0,0.0,1117468800.0,94300.0,0.0,50000.0,25000.0
126.0,1199980800.0,1199116800.0,85.0,1.0,2.0,6.0,1.0,0.0,1.0,0.0,0.0,1201708800.0,50000.0,0.0,50000.0,42500.0
